file,prediction,0,1,2
104825345.jpg,2,3.353404099470936e-05,2.2115116735221818e-05,0.9999443292617798
104847757.jpg,1,0.000603608088567853,0.9960771799087524,0.0033192052505910397
10485187.jpg,2,0.1875419020652771,0.0026935620699077845,0.8097645044326782
104889079.jpg,2,0.05033184960484505,0.06963887810707092,0.8800292611122131
104900391.jpg,2,0.0003054090775549412,0.0013723172014579177,0.9983222484588623
104954281.jpg,1,0.052732985466718674,0.8035914897918701,0.1436755359172821
105002247.jpg,2,0.41797637939453125,3.7596844776999205e-05,0.5819860696792603
105003434.jpg,2,0.010400526225566864,9.965099252440268e-07,0.9895985126495361
10503505.jpg,0,0.6879815459251404,0.013557180762290955,0.29846131801605225
10508231.jpg,2,0.008598608896136284,2.428291190881282e-05,0.9913771748542786
105130540.jpg,1,0.01041225716471672,0.741366446018219,0.24822135269641876
10513445.jpg,2,0.48755142092704773,0.0011416836641728878,0.511306881904602
10519946.jpg,2,0.028777727857232094,0.0006687065470032394,0.9705535769462585
105380785.jpg,2,8.20075274532428e-06,1.7974089132621884e-05,0.9999737739562988
10542033.jpg,2,0.04418637976050377,0.0006505403434857726,0.9551631212234497
105460114.jpg,2,0.014498245902359486,0.00023559086548630148,0.9852660894393921
105586325.jpg,2,0.07808811962604523,0.4532860815525055,0.4686257839202881
105634764.jpg,2,0.0014222540194168687,0.0002522688591852784,0.9983254671096802
105643845.jpg,2,0.016050035133957863,1.057296776707517e-05,0.9839394092559814
105693396.jpg,2,0.07782706618309021,0.05410124361515045,0.8680717349052429
10570612.jpg,2,0.00013217152445577085,0.00033151888055726886,0.9995362758636475
10571549.jpg,2,5.4368210840038955e-06,0.0002677323354873806,0.9997268915176392
105753085.jpg,2,0.0004963037208653986,0.0014524066355079412,0.9980512857437134
10577707.jpg,1,6.410964124370366e-05,0.9997007250785828,0.00023515672364737839
105820456.jpg,1,8.369969145860523e-05,0.5733615159988403,0.4265548884868622
10584150.jpg,1,0.2334921658039093,0.749306321144104,0.017201483249664307
10584161.jpg,1,0.005323012825101614,0.9595801830291748,0.03509683907032013
10584167.jpg,1,0.0070629362016916275,0.9575126767158508,0.03542446345090866
10584168.jpg,1,0.00015808995522093028,0.9898279309272766,0.010014031082391739
10584172.jpg,1,0.16879121959209442,0.5290187001228333,0.30219006538391113
10584175.jpg,1,0.004097450524568558,0.7554671764373779,0.2404353767633438
10584178.jpg,1,0.0005759312189184129,0.98848557472229,0.010938538238406181
10584182.jpg,1,0.0006123479106463492,0.9637786746025085,0.03560897335410118
10584193.jpg,1,1.8059052990793134e-06,0.9998615980148315,0.000136617076350376
10584196.jpg,1,0.006498874630779028,0.9906772971153259,0.0028238212689757347
105849325.jpg,1,0.00012910240911878645,0.9994725584983826,0.00039833475602790713
105892961.jpg,1,9.813982515538555e-09,0.9984259605407715,0.0015740992967039347
105935183.jpg,1,2.5130148628704774e-07,0.9998133182525635,0.0001864077930804342
105976562.jpg,1,4.329813236836344e-05,0.9104829430580139,0.08947372436523438
10603400.jpg,2,0.0014394957106560469,0.006629615090787411,0.9919308423995972
10603834.jpg,2,0.0032875253818929195,0.35009464621543884,0.6466178297996521
106084887.jpg,2,0.0009153094724752009,1.3038456927461084e-05,0.9990716576576233
106125657.jpg,2,0.006692876573652029,0.0037101400084793568,0.9895970225334167
106284424.jpg,2,0.0004443092620931566,0.00035600410774350166,0.9991997480392456
106298917.jpg,2,0.05345848575234413,0.004965321160852909,0.9415762424468994
10631679.jpg,2,0.0007653375505469739,8.163782331394032e-05,0.9991529583930969
106326937.jpg,2,0.0663009062409401,0.004944572690874338,0.928754448890686
106355678.jpg,1,0.0008556282264180481,0.9583616256713867,0.04078273847699165
106358009.jpg,1,6.54261966701597e-05,0.9993076324462891,0.000626938184723258
10642787.jpg,0,0.770769476890564,0.00012227956904098392,0.22910824418067932
10669517.jpg,2,0.03378652036190033,0.003549052868038416,0.9626644253730774
106699390.jpg,2,0.00010868797835428268,3.202634252374992e-05,0.9998592734336853
106770525.jpg,2,7.231318886624649e-05,0.0010631923796609044,0.9988645315170288
106770621.jpg,2,7.090451617841609e-06,6.26675409876043e-06,0.9999866485595703
106859149.jpg,2,1.8846500324798399e-06,0.14373227953910828,0.8562658429145813
106907344.jpg,0,0.7465701699256897,0.0001191003539133817,0.2533107101917267
107010813.jpg,2,0.0017314580036327243,0.00012645013339351863,0.9981420636177063
107014276.jpg,2,0.1220385879278183,0.09104513376951218,0.7869163155555725
10703075.jpg,2,0.001661135465838015,0.11080498993396759,0.8875338435173035
107042903.jpg,1,0.003580402582883835,0.9923011064529419,0.004118460230529308
107058022.jpg,2,0.0004969481378793716,1.1248936289121048e-06,0.9995019435882568
107142578.jpg,1,2.8899015092065383e-07,0.9936598539352417,0.0063398368656635284
10716481.jpg,2,0.2042529582977295,0.011434217914938927,0.784312903881073
10716484.jpg,2,0.047981783747673035,7.707367331022397e-05,0.9519411325454712
107191991.jpg,1,0.2279864251613617,0.6992520689964294,0.07276150584220886
107202938.jpg,2,0.0010162894614040852,3.8246599842750584e-07,0.9989833235740662
107212460.jpg,2,0.004107370972633362,0.032471664249897,0.9634209871292114
107233493.jpg,2,0.0003377609245944768,0.00011004023690475151,0.9995521903038025
107263030.jpg,2,3.169881892972626e-05,9.481138840783387e-05,0.9998735189437866
107299391.jpg,2,3.486558853182942e-05,0.00011237408762099221,0.9998527765274048
107392046.jpg,2,0.08933263272047043,0.0007600695826113224,0.9099072813987732
107396618.jpg,2,0.1782388836145401,0.020627545192837715,0.8011335730552673
107429719.jpg,2,2.6201742002740502e-05,0.000686800922267139,0.9992870092391968
107452614.jpg,2,0.0009433486266061664,0.0805991142988205,0.918457567691803
10746422.jpg,2,0.10675277560949326,0.00015797765809111297,0.8930892944335938
107482536.jpg,2,3.347720848978497e-05,0.0012632323196157813,0.9987033009529114
107495304.jpg,0,0.9997589588165283,8.318153049913235e-06,0.00023277761647477746
107515769.jpg,2,0.11727280914783478,0.27999499440193176,0.6027321815490723
107535909.jpg,2,0.0344989113509655,0.00016765401232987642,0.9653334617614746
107601175.jpg,2,0.11344023793935776,0.29457709193229675,0.5919827222824097
107665481.jpg,2,0.009332946501672268,0.1491256207227707,0.8415414094924927
107667259.jpg,0,0.7730275392532349,0.00010412783012725413,0.22686830163002014
107669905.jpg,2,0.01701415702700615,1.5178780813585036e-05,0.982970654964447
10778682.jpg,2,0.00022748979972675443,0.09581194072961807,0.9039605855941772
10778975.jpg,2,0.006284873932600021,0.00018538582662586123,0.993529736995697
107837935.jpg,2,0.1459626853466034,2.625204979267437e-05,0.8540109992027283
107866181.jpg,0,0.7320491075515747,1.2870510545326397e-05,0.2679380178451538
107866811.jpg,2,0.18286384642124176,0.0006186224636621773,0.8165174722671509
107915859.jpg,2,0.0009491992532275617,0.22067628800868988,0.7783744931221008
107915916.jpg,2,0.01514170877635479,0.4113810062408447,0.5734773278236389
107926706.jpg,2,0.004442302975803614,0.00011601261212490499,0.9954416751861572
107934402.jpg,0,0.6086333394050598,1.379077002638951e-05,0.3913528621196747
107934943.jpg,2,0.001793181523680687,1.5184928088274319e-06,0.998205304145813
107982381.jpg,2,0.00124309491366148,0.0003609263221733272,0.9983959794044495
107995688.jpg,2,0.06710195541381836,0.0022329220082610846,0.9306650757789612
107995734.jpg,0,0.9977151155471802,0.00018977491708938032,0.002095108386129141
107996955.jpg,2,0.03211217373609543,0.006145949475467205,0.9617419242858887
107997488.jpg,2,0.018720023334026337,0.021135982125997543,0.9601439833641052
108005696.jpg,2,0.0007189455209299922,0.33331310749053955,0.6659678816795349
108005703.jpg,2,0.0006431221263483167,0.00014073742204345763,0.9992161393165588
108048392.jpg,2,0.13129663467407227,0.00256425142288208,0.8661390542984009
108090293.jpg,2,2.0565703096053767e-07,0.002078952733427286,0.9979208707809448
108115497.jpg,2,2.1956200725981034e-05,2.4490527721354738e-06,0.9999755620956421
108118381.jpg,2,0.00048232547123916447,0.2706007659435272,0.7289168834686279
108158192.jpg,1,0.18832261860370636,0.6149390935897827,0.19673827290534973
108158326.jpg,2,0.2300882190465927,7.209726027213037e-05,0.7698397040367126
108211022.jpg,2,0.001675073872320354,0.002941352315247059,0.995383620262146
108250290.jpg,2,0.0497312918305397,0.005227184854447842,0.9450415372848511
108250839.jpg,1,0.004348988179117441,0.6319224834442139,0.36372852325439453
108256762.jpg,1,0.020140985026955605,0.9746922254562378,0.005166816059499979
108278458.jpg,2,0.0011729674879461527,0.0037447442300617695,0.9950822591781616
108280560.jpg,2,0.00439018290489912,0.27904367446899414,0.7165661454200745
108285949.jpg,2,1.1416221923354897e-06,0.00020036924979649484,0.9997984766960144
108285956.jpg,0,0.691413164138794,7.128596735128667e-07,0.308586061000824
108328164.jpg,2,0.006296403706073761,1.397477944919956e-06,0.9937021732330322
108335913.jpg,0,0.9988587498664856,5.264519586489769e-06,0.0011359440395608544
108336433.jpg,2,0.0007574321934953332,0.00036143470788374543,0.9988812208175659
108378537.jpg,2,3.521022154018283e-05,1.2181213605799712e-05,0.9999526143074036
10841256.jpg,2,0.3323187828063965,0.032583389431238174,0.635097861289978
108461686.jpg,2,3.911880241957988e-07,0.12879599630832672,0.871203601360321
108467852.jpg,2,0.01942320168018341,0.09077572077512741,0.8898010849952698
108470206.jpg,1,0.011663561686873436,0.8952674269676208,0.09306896477937698
108472858.jpg,2,0.018587805330753326,0.008786213584244251,0.9726259708404541
108472862.jpg,2,0.002162923337891698,0.006678640842437744,0.9911584854125977
108554278.jpg,2,0.002438998781144619,1.8482838868294493e-06,0.997559130191803
108588323.jpg,2,0.48441964387893677,1.2935957784065977e-05,0.5155673623085022
108611332.jpg,1,0.012048917822539806,0.9878420233726501,0.00010905560338869691
108635773.jpg,2,2.6021723897429183e-05,0.0020943963900208473,0.9978796243667603
108655713.jpg,1,5.929272811044939e-05,0.9993115663528442,0.0006291759782470763
108686744.jpg,2,0.0027485883329063654,0.0003114927385468036,0.9969398975372314
108709707.jpg,2,0.34971702098846436,0.00040044778143055737,0.6498824954032898
108743706.jpg,0,0.9822366833686829,1.1679559975164011e-05,0.017751673236489296
108749521.jpg,2,0.30670443177223206,0.10421386361122131,0.5890817642211914
108770677.jpg,2,1.3943561498308554e-05,0.00020877507631666958,0.9997773170471191
108774512.jpg,2,0.12488926947116852,0.157525897026062,0.7175848484039307
108774531.jpg,2,0.00025001855101436377,0.001474201213568449,0.9982757568359375
108774532.jpg,2,0.001380360801704228,0.0009584801155142486,0.9976611733436584
10882676.jpg,2,0.0006666427943855524,0.00029949043528176844,0.9990338087081909
108854478.jpg,2,0.09481874108314514,0.00037535064620897174,0.9048058986663818
108958813.jpg,2,1.3189049241191242e-05,1.7550273696542718e-06,0.9999850988388062
108962887.jpg,2,0.08342781662940979,0.30149173736572266,0.6150804162025452
109005837.jpg,2,0.29871436953544617,0.010625090450048447,0.6906605362892151
109017703.jpg,2,4.4306428748086546e-08,0.008046218194067478,0.9919537305831909
109051778.jpg,2,0.29720351099967957,0.0036218834575265646,0.6991746425628662
109051785.jpg,2,2.09109148272546e-05,0.0010616808431223035,0.9989173412322998
109065363.jpg,1,0.001144511392340064,0.931851863861084,0.06700360774993896
109094404.jpg,2,0.017986416816711426,7.170005034140559e-08,0.982013463973999
109113921.jpg,2,0.0006822885479778051,0.1372998058795929,0.8620178699493408
109115870.jpg,2,0.004448272753506899,0.01366576086729765,0.9818859696388245
109172024.jpg,2,0.18718907237052917,0.3675578236579895,0.44525307416915894
109172649.jpg,2,0.05842665582895279,0.07863958925008774,0.8629337549209595
109197551.jpg,2,5.3989911975804716e-05,0.0002569743955973536,0.999688982963562
109204157.jpg,2,0.097443588078022,7.299229764612392e-05,0.9024834632873535
10925541.jpg,2,0.024555668234825134,0.00023150135530158877,0.975212812423706
109262509.jpg,2,4.3482632463565096e-05,0.00036979018477723,0.9995867609977722
109312862.jpg,2,0.14893533289432526,2.197922640334582e-06,0.8510624766349792
109338864.jpg,1,2.9541128242271952e-05,0.9964702129364014,0.003500283695757389
109342250.jpg,2,3.065973260163446e-06,1.1101216841780115e-05,0.9999858140945435
109348221.jpg,2,0.027460195124149323,0.0011535652447491884,0.971386194229126
109377279.jpg,2,0.13440488278865814,0.005514400079846382,0.8600807189941406
109404364.jpg,2,8.702983222974581e-07,0.0004595502105075866,0.9995395541191101
109407301.jpg,2,5.319604497344699e-06,0.00011144607560709119,0.9998832941055298
109407816.jpg,1,0.007757438812404871,0.6059049963951111,0.386337548494339
109409040.jpg,2,0.00025454163551330566,0.0006184485973790288,0.9991270303726196
109409160.jpg,2,5.396290362114087e-06,2.023726119659841e-05,0.9999743700027466
109440393.jpg,2,0.05582281947135925,0.1674576997756958,0.7767195105552673
109441149.jpg,2,5.035919414808632e-08,0.00015052959497552365,0.9998493790626526
109441929.jpg,2,0.01194017007946968,0.007309298496693373,0.980750560760498
109442079.jpg,2,3.9928141859491006e-07,0.000323383865179494,0.9996762275695801
109442094.jpg,2,5.116070315125398e-05,1.9369310848560417e-06,0.9999468922615051
109442104.jpg,2,2.7495858375914395e-05,1.5078643627930433e-05,0.9999574422836304
109443804.jpg,2,5.46695628145244e-06,9.092190680348722e-07,0.999993622303009
109515775.jpg,2,0.0044037168845534325,0.46929600834846497,0.526300311088562
109517680.jpg,2,0.00017591910727787763,2.8779024319192104e-07,0.999823808670044
109555815.jpg,2,0.007316766306757927,0.3376557230949402,0.6550275087356567
109584058.jpg,2,0.0004648363101296127,0.01163026038557291,0.9879049062728882
109613329.jpg,2,5.984900326438947e-06,0.0056672478094697,0.9943267107009888
109657877.jpg,2,0.0007061816286295652,0.00039516008109785616,0.9988986253738403
109667830.jpg,2,5.702744147129124e-06,0.030719967558979988,0.9692743420600891
109712844.jpg,2,0.0026619562413543463,1.5211339814413805e-06,0.9973365068435669
109729623.jpg,2,0.17852763831615448,1.6758162928454112e-06,0.8214706778526306
109763898.jpg,2,0.018968308344483376,8.836336746753659e-06,0.981022834777832
109787072.jpg,2,0.03236265480518341,0.011593414470553398,0.9560439586639404
109870153.jpg,2,2.4687508357601473e-06,7.352366083068773e-06,0.9999901652336121
109878428.jpg,2,0.0001739145372994244,0.00014220181037671864,0.9996838569641113
109890852.jpg,2,0.053801484405994415,0.00029815942980349064,0.9459003210067749
109891278.jpg,2,9.624704398447648e-05,0.01248844712972641,0.9874153137207031
109891328.jpg,2,0.0002990167122334242,0.24682991206645966,0.752871036529541
109891345.jpg,2,1.8527858628658578e-05,0.00013269938062876463,0.9998488426208496
109891386.jpg,2,1.1142076800751965e-05,0.01457107625901699,0.9854177236557007
109891387.jpg,2,3.7540779885603115e-05,0.010049905627965927,0.9899125099182129
109891388.jpg,2,7.804357665008865e-06,9.060214324563276e-06,0.9999831318855286
109960687.jpg,2,6.884372396598337e-07,3.692577956826426e-05,0.999962329864502
109964491.jpg,2,4.855606334785989e-07,2.1373267600210966e-07,0.9999992847442627
110014943.jpg,2,0.00596062233671546,5.2938419685233384e-05,0.9939864277839661
110038515.jpg,0,0.6029356718063354,0.19068598747253418,0.20637832581996918
110047066.jpg,2,0.20685133337974548,0.00036803516559302807,0.7927806377410889
110135474.jpg,2,4.649153197533451e-05,0.010568141005933285,0.9893853664398193
110136185.jpg,2,0.0001398918975610286,8.546767639927566e-05,0.9997746348381042
110179937.jpg,1,0.10850024223327637,0.5647910237312317,0.32670873403549194
110246507.jpg,2,0.07530490309000015,1.3002787454752252e-05,0.9246821403503418
110328398.jpg,2,0.0006487367791123688,7.71187842474319e-06,0.9993435144424438
110511266.jpg,2,0.0003753785858862102,0.012981154955923557,0.9866434931755066
110520121.jpg,2,1.465231707697967e-05,5.558339580602478e-06,0.9999798536300659
110557832.jpg,2,0.0013326362241059542,0.13612942397594452,0.8625379204750061
11072496.jpg,1,0.0038113240152597427,0.9573701024055481,0.03881858289241791
110784908.jpg,1,0.00028027777443639934,0.9996733069419861,4.643534339265898e-05
110786661.jpg,2,0.006460020784288645,0.00038561937981285155,0.9931543469429016
11083212.jpg,2,2.9035978514002636e-05,2.2435056962422095e-05,0.9999485611915588
111033193.jpg,0,0.7097378969192505,3.1819149626244325e-06,0.29025888442993164
111055081.jpg,2,0.05122803896665573,0.0014072619378566742,0.9473647475242615
111109802.jpg,2,0.0001348086807411164,0.0011458669323474169,0.998719334602356
11132646.jpg,2,0.004564535338431597,0.00017071199545171112,0.9952647089958191
111367935.jpg,2,5.176853846933227e-06,1.1290318980172742e-05,0.999983549118042
111464870.jpg,1,0.20738258957862854,0.5161219239234924,0.2764955163002014
111470102.jpg,2,0.015534020029008389,0.04492831975221634,0.9395376443862915
111472567.jpg,2,0.0007909989217296243,0.012905800715088844,0.9863032698631287
111523074.jpg,2,8.161504229065031e-05,0.21100758016109467,0.7889108061790466
11152455.jpg,2,3.245209518354386e-05,5.65287955396343e-05,0.9999110102653503
111586374.jpg,2,0.02260638028383255,0.42070966958999634,0.5566838979721069
111696542.jpg,2,6.379177648341283e-06,2.1035533791291527e-05,0.9999725818634033
111749806.jpg,2,0.06972771883010864,0.17642930150032043,0.7538429498672485
111833689.jpg,0,0.5159695744514465,0.01267586275935173,0.47135454416275024
112090725.jpg,2,0.06859435141086578,6.214720633579418e-05,0.9313434362411499
112105966.jpg,2,0.00033804308623075485,0.0005179159343242645,0.9991440773010254
112123142.jpg,2,2.033181978333687e-08,1.3586496606876608e-05,0.9999864101409912
112229679.jpg,2,0.0038226270116865635,0.001300780102610588,0.9948766231536865
112420928.jpg,2,0.007915177382528782,0.05342692509293556,0.9386578798294067
112451904.jpg,2,0.000697127659805119,0.06921563297510147,0.9300872087478638
11245607.jpg,2,0.10032200068235397,9.152859274763614e-05,0.8995864987373352
11245608.jpg,1,0.0061922031454741955,0.5798367261886597,0.4139710068702698
112466063.jpg,2,0.03263630345463753,0.00020202691666781902,0.9671616554260254
112466326.jpg,2,0.020553091540932655,0.0951826199889183,0.8842642307281494
112466332.jpg,2,6.759095413144678e-05,0.4589410424232483,0.5409913659095764
112611673.jpg,0,0.8021435737609863,0.18496102094650269,0.012895384803414345
113006447.jpg,2,0.027132712304592133,0.005562946666032076,0.9673044085502625
113277698.jpg,2,0.008026606403291225,0.00010291291255271062,0.9918704628944397
113655827.jpg,1,0.0028485695365816355,0.9964437484741211,0.0007076699985191226
113690587.jpg,2,0.03345369175076485,0.009683934971690178,0.9568623900413513
113693551.jpg,2,0.009286775253713131,0.04746448993682861,0.9432487487792969
113912053.jpg,2,0.0018277568742632866,0.02205372042953968,0.9761185646057129
113957962.jpg,1,0.029376765713095665,0.4886837303638458,0.48193949460983276
114018676.jpg,2,0.2097756564617157,0.004085203632712364,0.7861391305923462
114050704.jpg,1,1.926044024003204e-05,0.9480472207069397,0.05193355306982994
114050734.jpg,2,0.0015859813429415226,5.855419294675812e-05,0.998355507850647
114089857.jpg,1,0.00032588050817139447,0.9896281957626343,0.010045969858765602
114102656.jpg,2,0.05356236919760704,0.002151285530999303,0.9442863464355469
11422080.jpg,2,0.04209867864847183,0.003159675979986787,0.9547416567802429
11422150.jpg,2,1.489124224463012e-05,0.0013203907292336226,0.9986646771430969
11422471.jpg,0,0.5857637524604797,0.1099696159362793,0.3042665719985962
114416730.jpg,2,8.429403533227742e-05,0.22984957695007324,0.7700660824775696
114470866.jpg,2,0.26681116223335266,0.034680385142564774,0.6985084414482117
11468390.jpg,1,0.1124582588672638,0.5555399656295776,0.33200180530548096
11473237.jpg,1,4.2633146222215146e-05,0.9924763441085815,0.007481073495000601
11473259.jpg,2,3.567201929399744e-05,0.3194120526313782,0.6805523037910461
114847771.jpg,1,0.0040100677870213985,0.8291981816291809,0.16679167747497559
115033445.jpg,1,3.1315485102823004e-05,0.9981527924537659,0.0018158940365538
115291922.jpg,1,5.79654224566184e-05,0.6075668334960938,0.39237523078918457
115295962.jpg,2,0.2419549524784088,0.048344261944293976,0.7097008228302002
116227962.jpg,1,0.10610361397266388,0.7001529932022095,0.19374342262744904
11661321.jpg,2,6.95078051649034e-05,0.00014643576287198812,0.9997840523719788
116761758.jpg,1,0.0036386018618941307,0.6359989643096924,0.36036238074302673
11722560.jpg,1,4.361523679108359e-05,0.9382946491241455,0.0616617277264595
117411620.jpg,2,0.0013494533486664295,0.0010859610047191381,0.9975645542144775
117663767.jpg,2,0.001743811066262424,0.02024175599217415,0.9780144095420837
117671932.jpg,0,0.9836018681526184,0.01562398113310337,0.0007741998415440321
